DateOfDeparture,Departure,Arrival,WeeksToDeparture,log_PAX,std_wtd
02/02/2013,EWR,SFO,11.85714286,9.544934376,10.18963058
04/01/2013,MCO,ATL,19.63888889,10.97225362,13.56287533
05/01/2012,ORD,LAS,8.5,10.6804322,5.338539126
13/05/2012,ORD,LGA,12.75,12.9861805,9.190022946
05/02/2013,ORD,PHX,8.941176471,10.33432217,6.786665126
20/01/2012,LAX,SEA,9.315789474,11.21086754,7.731987179
21/03/2012,ATL,MIA,8.25,10.83763706,6.060803027
03/02/2013,SFO,LAS,13.23076923,10.22125872,10.61435892
25/09/2011,SFO,LAX,14.03448276,12.63802125,8.575224939
07/01/2013,DEN,LAX,15.22222222,11.43458875,11.44328266
14/05/2012,SFO,EWR,14.25,11.00826806,11.37216281
25/03/2012,LGA,ORD,12.88461538,13.00199292,9.567975431
28/10/2011,LAS,LAX,15.84848485,11.96705014,10.52711146
29/09/2011,ORD,EWR,11.68181818,12.18806653,9.458613427
28/09/2012,JFK,MIA,15.83333333,10.56774839,11.8236564
01/10/2011,ATL,CLT,10.05,8.912949446,7.923814871
26/12/2011,ORD,ATL,10.68181818,9.653393757,8.385851825
21/07/2012,DEN,MSP,12.04166667,9.843555873,7.83236966
22/02/2012,LAX,JFK,17.19354839,12.86216772,13.83574924
28/11/2011,ORD,PHX,11.625,11.150477,8.825912935
25/04/2012,EWR,BOS,9.611111111,11.68108591,7.792446485
12/11/2012,SFO,ATL,9.066666667,10.74021219,7.657551517
23/01/2013,ATL,LAX,14.11111111,11.06843379,11.54700538
14/02/2013,SFO,EWR,8.823529412,10.94609644,6.405420499
02/10/2011,DEN,DFW,10.57142857,11.36014525,7.277165853
14/08/2012,EWR,ORD,13.32,11.69524139,9.603471595
06/01/2012,ORD,IAH,11.05,10.42008329,8.494425417
29/09/2012,JFK,LAS,22.37209302,10.79242331,13.94038883
17/12/2011,SFO,DFW,13.6,10.28241094,9.874208829
07/03/2012,LAX,ORD,15.15384615,12.13033975,11.7870855
19/09/2012,LAX,BOS,14.63333333,11.00826806,10.46334598
19/12/2011,MCO,ATL,10.86363636,10.86534895,7.166691835
21/07/2012,BOS,PHL,6.166666667,7.86927957,4.764133677
23/02/2013,LAS,LAX,13,10.42705517,9.834632683
22/11/2012,EWR,ATL,9.210526316,9.148218535,6.042248913
01/11/2011,MIA,JFK,12.84615385,10.8208101,9.702339131
13/04/2012,ORD,SEA,11.77777778,10.48191135,11.96345197
15/12/2011,ATL,DEN,10.9047619,11.04859343,7.980631315
13/12/2011,MSP,ATL,10.94736842,10.561284,9.330199975
28/02/2012,MCO,ATL,11.56521739,12.3262761,9.34600589
29/07/2012,SFO,LAX,14.87096774,12.52628641,10.81277619
11/10/2012,ORD,PHL,9.058823529,12.14147397,7.249746446
11/06/2012,ORD,LAX,12.17391304,12.59717288,9.388833667
26/04/2012,EWR,ATL,11.10526316,11.64883768,12.12387331
15/09/2012,SFO,ORD,16.96875,10.89806866,11.51012002
09/01/2012,DEN,DFW,9.857142857,11.74051847,7.45845637
10/04/2012,DEN,LAX,11.3,11.11713044,10.27055064
07/12/2011,DEN,SEA,8.125,10.56774839,5.795112884
15/11/2012,ATL,MIA,12.53846154,11.32177868,9.534068467
16/10/2012,MIA,JFK,13.875,9.695070927,10.69055861
10/07/2012,JFK,MCO,13.44827586,10.47514192,9.198548825
26/01/2012,LAS,LAX,17.60606061,11.74051847,12.38178954
19/06/2012,DEN,SEA,13.67857143,10.6186724,8.511663333
29/07/2012,SEA,LAX,13.53571429,11.15519249,9.97583058
18/10/2012,DFW,PHL,6.714285714,10.85431356,4.598136268
24/01/2012,DEN,LAX,17.34482759,11.09294105,13.51791368
13/05/2012,ATL,LGA,14.07692308,12.22026835,12.59181663
10/01/2012,DEN,ATL,10.9,10.03337813,9.078024362
11/05/2012,LAX,DFW,12.81481481,12.08226341,9.076754067
07/11/2011,ORD,DTW,9.3125,11.71627517,7.795030468
26/04/2012,DEN,ORD,9.6,11.26048288,8.293307384
20/10/2012,ORD,BOS,13.6,10.52862159,10.9163486
27/02/2012,LGA,ORD,7.764705882,13.07237772,5.995096035
15/01/2013,ATL,ORD,10.69565217,11.48656357,7.719130795
04/06/2012,LAX,ATL,11.95833333,11.34744389,10.22987597
12/09/2012,ATL,BOS,9.85,11.54478815,6.547598997
11/11/2011,LAX,SEA,8.941176471,11.17859274,7.022024176
05/05/2012,BOS,LGA,5,7.86927957,3.858612301
11/01/2012,PHL,ATL,8.684210526,11.47866112,7.08717646
19/11/2011,LAX,DEN,15.9,10.68649717,10.98070408
08/11/2011,LAX,ORD,14.46153846,11.90193215,10.24589974
11/08/2012,EWR,BOS,11.3,8.607087872,8.329402582
20/09/2011,LGA,DFW,10.57142857,11.4667443,7.138427198
17/04/2012,SFO,ATL,7.071428571,10.27487567,5.483742205
20/07/2012,ATL,LGA,11.40909091,12.41942171,7.829486944
27/10/2011,ORD,DEN,9,11.35592107,6.955213872
31/01/2012,LAX,JFK,13.15384615,12.8163523,10.69838234
23/09/2011,JFK,MCO,13.2962963,10.30483577,8.384118755
27/02/2012,ORD,ATL,8.470588235,12.01220914,7.366458164
28/03/2012,PHL,MCO,13.25925926,10.73431968,8.383099264
17/03/2012,BOS,EWR,10.29411765,8.661676425,9.332501714
31/03/2012,CLT,ATL,8.25,8.865330457,6.104643042
08/03/2012,DEN,LAX,12.60869565,11.41010294,9.665962448
23/01/2012,BOS,EWR,6.307692308,11.43458875,4.441933051
04/02/2013,BOS,EWR,11.15,11.55621807,11.10369782
10/11/2011,LGA,ORD,11.17391304,13.97589311,8.653176894
20/04/2012,DTW,ORD,10.83333333,11.38112382,10.47265346
31/05/2012,ORD,SEA,14.10714286,10.7809465,9.052682376
24/02/2012,DFW,ATL,10.94736842,12.459632,11.83907694
22/02/2012,DFW,ATL,10,12.18535777,7.958224258
21/03/2012,DEN,LAS,8.529411765,10.5220199,6.022018423
13/02/2013,DEN,MSP,8.625,10.41308525,6.907725144
10/07/2012,DFW,LAX,13,11.97009499,8.960820068
04/01/2013,LAX,LAS,13.88,10.52862159,12.17689068
03/09/2012,DEN,LAX,13.57692308,10.99804899,9.613212062
15/10/2011,DTW,LGA,12.31818182,10.44092122,9.352292124
18/10/2011,MSP,DEN,10.72727273,10.73431968,8.066283845
20/11/2011,LAS,DFW,12.25,10.7809465,8.763808979
07/12/2012,MCO,EWR,12.44,11.50617444,9.561554964
26/09/2011,ORD,DFW,12.83333333,12.93248267,8.879221796
12/04/2012,MSP,DEN,9.65,10.88722575,6.149668369
20/08/2012,JFK,LAX,19.43589744,13.28848022,12.06734365
26/07/2012,DEN,SFO,10.61904762,11.36435988,7.165725298
29/12/2012,EWR,SFO,11.5,8.643657196,8.151832981
14/06/2012,LAS,SFO,16.63333333,11.38944962,12.98934134
07/07/2012,DEN,LAS,10.77272727,9.556068593,6.893280498
11/07/2012,SEA,ORD,13.44444444,11.15519249,8.594870265
08/06/2012,SEA,SFO,11.41666667,11.36856502,9.398966949
05/01/2012,LAX,ATL,14.37037037,11.38944962,11.56303177
10/11/2011,LAS,DEN,11.4,10.98261462,9.00526162
16/05/2012,ATL,DEN,8.8,10.73431968,6.220509372
09/02/2013,JFK,MCO,14.37931034,10.12559797,10.38341326
19/02/2013,SFO,SEA,10.86956522,11.37694695,7.910317473
09/03/2012,ORD,DFW,9.647058824,12.217606,8.092752749
07/01/2012,MSP,ATL,10.27272727,9.775731099,7.869058261
20/04/2012,ORD,LAX,12.72,12.06210132,11.03600169
12/03/2012,SFO,ORD,9.555555556,12.04171887,7.406056522
30/08/2012,DEN,PHX,12.57142857,10.94609644,9.90742867
28/02/2012,ORD,ATL,8.611111111,11.6560523,6.852555461
09/02/2012,SEA,SFO,10.1,11.59381966,6.827961089
28/10/2011,SFO,BOS,13.38461538,11.97313489,9.117354542
18/01/2013,ORD,LAX,11.65217391,11.75423158,7.883288975
30/10/2012,PHL,DFW,9.142857143,8.307249713,7.940714392
08/03/2012,LAS,DEN,11.04761905,11.02853973,7.99672552
03/09/2012,ORD,EWR,15.48148148,10.63118906,11.13335381
24/10/2011,EWR,LAX,11.95833333,11.73362391,7.703636446
19/03/2012,ATL,BOS,11,11.5713498,7.726577509
20/01/2012,EWR,ATL,11.55,11.02349244,8.852445395
14/08/2012,ATL,DFW,10.71428571,11.83772699,8.149496041
11/09/2012,MIA,JFK,15.84,9.567136731,12.52889993
13/11/2011,SFO,LAS,14.68965517,11.25155953,10.85654328
27/01/2012,BOS,SFO,8.611111111,10.71652964,5.542763049
03/08/2012,BOS,PHL,8.888888889,10.31963724,6.115447065
24/02/2013,LAS,ORD,11.36363636,10.93552998,7.883348663
26/10/2012,MCO,ATL,13.17857143,12.58189506,9.809494914
20/07/2012,EWR,ORD,11.72727273,11.5371291,8.57005761
24/09/2012,LAX,IAH,10.3,10.52862159,7.664683191
12/09/2011,LGA,BOS,6.846153846,12.57970226,7.3693753
16/11/2012,PHL,DFW,9.105263158,11.04360019,5.801290439
24/03/2012,LAS,LAX,12.36363636,11.13149489,10.30739658
15/10/2011,DFW,PHL,9.333333333,9.189208663,6.650961894
20/02/2012,BOS,ORD,10.05263158,11.64159505,6.963984206
22/07/2012,JFK,LAX,17.52777778,13.17719762,12.30443848
24/12/2011,SFO,DEN,11.95,9.077833738,9.400307946
14/10/2011,MCO,PHL,13.32,10.44092122,9.432744387
17/11/2012,DFW,DEN,8.944444444,10.17404162,6.328945849
24/09/2012,SFO,ATL,10.7,10.7284085,8.026928363
29/05/2012,BOS,PHL,7.4,11.29138259,5.329165038
01/03/2012,ATL,CLT,8.705882353,11.09294105,8.542282379
26/12/2012,ATL,DFW,9.210526316,10.31963724,5.986827646
03/09/2012,MCO,PHL,13.59259259,9.972225906,8.441013698
02/02/2013,LAX,IAH,15,10.26730984,10.27402334
01/12/2012,LAS,LAX,14.76,10.3848275,12.38036079
28/03/2012,EWR,BOS,8.0625,11.35168729,5.409482415
14/07/2012,MIA,JFK,17.44117647,10.14188607,11.53437859
16/05/2012,PHX,ORD,10.73684211,10.5220199,9.200495791
22/07/2012,ATL,MIA,10.09090909,10.72247853,7.190662536
16/11/2011,IAH,ORD,9.117647059,11.11713044,6.91811348
23/10/2011,MSP,DEN,10.54545455,10.8208101,8.186674845
11/09/2012,ORD,SEA,17.2,10.8151672,12.47176121
01/12/2011,LAS,JFK,7.944444444,9.785572682,5.905851756
18/09/2012,ATL,DFW,8.263157895,11.90508511,5.961376661
09/12/2012,LGA,ORD,10.47826087,12.36360174,7.415398998
11/04/2012,BOS,LAX,12.43478261,10.90346657,9.350868151
04/11/2011,LAS,JFK,13.66666667,11.40186904,8.957113657
07/06/2012,SFO,LAX,12.03846154,12.83940069,8.440288001
11/02/2012,LAS,DFW,8.266666667,9.28148777,9.027471301
16/04/2012,EWR,BOS,10.78947368,11.04360019,8.547767398
14/09/2011,LGA,CLT,11.31818182,11.47866112,7.699018884
05/11/2011,DFW,LAX,15.4137931,10.67434745,10.35276789
31/05/2012,MCO,ATL,12.18181818,11.38529137,9.664053983
26/09/2011,JFK,MIA,13.51851852,10.84877128,8.759040913
27/03/2012,MIA,ATL,8.631578947,10.58061035,6.584582382
26/04/2012,PHX,ORD,10.88888889,11.02349244,10.18007794
05/10/2012,LAS,SFO,20.44736842,11.40186904,13.55409057
17/02/2013,MIA,ATL,15.28571429,10.15803314,12.45393629
24/09/2011,LAX,EWR,14.34482759,10.94609644,8.917382151
06/02/2013,DTW,ORD,7.142857143,11.68108591,5.186626929
28/05/2012,MIA,ATL,12.08333333,10.39900989,10.42537317
10/12/2011,LGA,MIA,13.57692308,10.22125872,9.377304845
28/01/2012,PHL,BOS,7.538461538,8.218424557,6.527063973
19/08/2012,ATL,DFW,10.66666667,11.56757836,8.510777481
27/04/2012,SFO,DEN,11.04761905,11.34319081,8.12081394
13/04/2012,SEA,SFO,11.35,11.54860591,9.415971873
20/01/2012,LAX,DFW,13.15384615,11.95482074,10.43721153
15/05/2012,SFO,DEN,9.85,10.83204493,6.44225361
19/09/2012,DEN,SEA,12.26086957,10.80950718,8.848304364
27/01/2012,SFO,JFK,13.84,12.53529597,11.84862861
02/01/2012,LGA,DFW,14.19230769,10.71056171,10.86653296
11/03/2012,EWR,ORD,9.388888889,11.13149489,7.204074737
16/02/2012,ORD,ATL,10.05,11.98826049,8.623560139
01/11/2012,ORD,ATL,12.86956522,12.22558167,10.06029255
19/01/2013,DEN,LAS,8.882352941,9.522464517,6.479606016
07/07/2012,LGA,DTW,9.222222222,9.319679735,6.7436729
24/01/2013,ORD,EWR,8.647058824,11.85074607,6.02018663
08/06/2012,PHL,MCO,11.91304348,10.60607116,8.157055192
01/04/2012,ATL,DTW,9.421052632,10.09258868,7.610780289
03/11/2011,MSP,ORD,11.16666667,12.84702063,7.998188201
08/08/2012,LAX,IAH,13.11111111,10.63741603,8.116144089
02/09/2011,MSP,ORD,11.52173913,11.31314452,7.686289832
28/10/2012,DFW,PHL,9.1,9.909000334,6.608606828
01/01/2012,ORD,LGA,10.90909091,10.89806866,7.177405626
24/02/2012,BOS,ORD,7.466666667,11.47866112,5.409867528
26/03/2012,JFK,MCO,14.96428571,10.6804322,10.69261477
17/01/2013,ORD,LAX,15.82758621,11.83445797,12.78690448
20/09/2011,LAX,JFK,13.34482759,13.31085124,8.877241617
07/09/2012,MCO,EWR,14.22222222,10.61238242,9.752054353
15/03/2012,ATL,BOS,9.947368421,11.54096256,7.214750971
24/01/2013,BOS,LAX,9.722222222,10.508746,7.698781841
30/11/2012,LAS,DEN,11.33333333,10.58700821,9.329165736
02/03/2013,MCO,ATL,14.69230769,10.561284,11.83813915
30/08/2012,PHL,BOS,10.38888889,11.08806529,8.832685881
01/07/2012,ATL,PHL,11.29166667,10.95135731,8.533714043
07/01/2013,SFO,ORD,13.72727273,11.4746973,12.39117127
18/01/2012,DFW,ATL,10.5,11.69876353,9.306860215
11/03/2012,PHL,MCO,10.7,11.50617444,7.881357083
23/12/2011,IAH,LAX,16.12903226,10.62494123,11.04458219
14/12/2011,SFO,LAX,14.42307692,12.85271521,10.21439407
13/05/2012,LAS,ORD,10.80952381,11.05357334,7.978841066
04/02/2013,CLT,LGA,6.307692308,11.40599054,4.36624582
21/11/2012,DFW,LAX,11.73913043,10.80950718,9.923422207
20/02/2013,IAH,LAX,13.54545455,9.871885164,10.93586181
27/01/2013,MCO,EWR,11.75,10.55479712,7.513755502
12/03/2012,ATL,LAX,14.35714286,11.73707437,11.1628162
15/12/2011,ATL,EWR,6.5625,11.14574955,4.661455424
28/10/2012,LAS,JFK,13.68965517,10.82643597,9.354538426
22/10/2011,ORD,SFO,13,11.54478815,8.494704233
24/07/2012,DFW,PHL,10,10.50207345,8.469553314
05/11/2012,PHL,BOS,4,11.3044702,2.738612788
01/03/2012,ORD,DFW,10.77777778,12.48288636,11.02166613
22/05/2012,ORD,ATL,9.833333333,11.94559578,10.17638558
13/12/2012,ORD,PHL,8.875,11.89877385,7.605918748
07/12/2012,JFK,MIA,8.722222222,10.43400108,7.621992603
03/04/2012,EWR,ATL,10.05263158,10.41308525,10.23324476
20/08/2012,DFW,LAX,13.30434783,12.12474761,10.80166142
22/10/2012,PHL,BOS,6.615384615,11.54478815,4.874054806
06/09/2011,LAX,DEN,13.7037037,11.18787125,8.690466991
11/11/2012,ORD,EWR,8.176470588,11.22906257,5.317839013
04/06/2012,DEN,PHX,9.388888889,11.07336107,6.53622385
17/02/2012,SFO,BOS,8.4375,11.73362391,7.192299122
02/11/2012,ORD,ATL,11.5,11.73016705,9.389243566
11/11/2012,JFK,MIA,15.67857143,10.10089594,11.99090264
28/09/2011,ORD,DTW,8.526315789,11.54860591,6.319005029
13/01/2012,MCO,PHL,14.24,11.26936373,11.27785441
13/04/2012,DFW,LAS,8.555555556,10.55479712,5.436502143
26/06/2012,DFW,DEN,10.33333333,11.6560523,6.740425308
24/10/2012,DEN,SEA,9.952380952,10.61238242,8.102321831
28/04/2012,LGA,DFW,7.875,9.556068593,5.264662066
19/06/2012,JFK,MIA,17.15625,10.19779959,12.18436167
24/01/2013,LAX,ORD,14.04166667,12.17720783,11.81921489
08/08/2012,EWR,ATL,9.047619048,10.95660338,6.127611202
30/10/2012,DFW,LAX,14.20833333,11.46275505,11.20938724
25/02/2012,PHL,MCO,13.23076923,10.27487567,8.787753717
09/05/2012,SFO,BOS,10.31578947,11.47866112,8.907254419
06/03/2012,ATL,ORD,14.33333333,11.61969684,13.46455041
11/12/2011,SFO,ATL,10.8,10.31963724,8.888786549
17/02/2013,DEN,PHX,9.727272727,10.42008329,6.776583057
22/10/2012,LAX,JFK,18.52631579,13.34900314,12.62930278
09/02/2012,DFW,PHL,9.5625,11.10265448,9.091891992
26/12/2011,MIA,LGA,15.03448276,10.14188607,10.39052714
10/05/2012,BOS,LAX,9.789473684,11.21543297,7.246293668
22/12/2012,ORD,ATL,14.63636364,9.632200623,12.89350318
03/09/2012,ORD,DEN,12.91304348,10.2290133,10.09911357
23/10/2011,PHL,ORD,11.5,11.33465543,6.49358658
14/10/2012,SEA,LAX,15.06896552,11.5371291,10.18027166
12/06/2012,PHX,ORD,10,10.10089594,6.727789971
26/12/2011,ATL,EWR,9.166666667,9.369415369,6.964194139
25/08/2012,LGA,MIA,14.66666667,10.30483577,9.876156213
28/09/2012,ATL,DFW,10.5,11.59753846,8.91297798
02/01/2012,DTW,ORD,14.76923077,9.556068593,11.19038048
17/02/2012,LAS,ORD,9.529411765,10.61238242,8.322542032
29/05/2012,LAX,BOS,10.72727273,10.98261462,6.91569518
27/05/2012,ATL,ORD,11.73913043,9.417859021,10.39325564
08/07/2012,DEN,SFO,15,10.95660338,11.18530782
11/10/2012,JFK,MCO,15.27586207,10.36334961,10.27791165
16/05/2012,PHL,DFW,7,10.83204493,4.472135955
26/09/2011,DFW,PHL,10.57142857,10.88178056,6.939534772
22/07/2012,DEN,SFO,13.24,11.09294105,9.56678281
03/09/2012,SFO,ATL,13.625,9.936359882,10.88602015
02/04/2012,DEN,ORD,10.75,11.03357341,10.53565375
25/11/2012,ORD,SFO,13.57692308,11.22453043,11.23271321
02/11/2012,DEN,MSP,6.5,10.58700821,4.183300133
17/11/2011,DFW,ATL,8.65,12.74945781,6.019923063
24/08/2012,ORD,SFO,13.88888889,11.84099029,9.576948821
12/07/2012,ATL,DFW,12.69565217,12.13312954,9.211824331
25/12/2011,LAS,LAX,12.08,10.18991385,9.091754506
09/01/2013,PHL,MCO,11,10.12559797,8.01249025
19/01/2013,LAX,SEA,12.08,9.972225906,9.064215355
16/11/2011,DEN,DFW,8.125,11.38944962,5.795112884
03/04/2012,SFO,EWR,9.157894737,10.34162149,7.403176179
19/09/2012,EWR,ATL,7.875,11.28699957,7.6234288
10/02/2013,IAH,ORD,10.11764706,10.1337598,7.98343874
15/09/2012,ATL,EWR,11.44444444,9.684738625,10.84772799
17/06/2012,DEN,LAS,9.666666667,10.31963724,7.348469228
20/04/2012,DEN,ORD,9.789473684,11.07336107,7.428017138
26/10/2011,ORD,LGA,10.09090909,13.96965573,7.65263161
07/09/2012,LGA,ORD,11.91304348,13.64270494,8.8570108
27/03/2012,LGA,CLT,6.2,11.21998724,4.616739728
09/04/2012,LGA,DFW,9.526315789,12.00923232,6.686374379
16/06/2012,EWR,ORD,12.26315789,10.21347175,12.14194797
13/01/2013,EWR,BOS,13.09090909,10.19779959,12.28203912
23/03/2012,LGA,CLT,8.705882353,11.08806529,6.141708902
13/06/2012,SFO,SEA,9.789473684,11.56757836,7.360396633
05/10/2012,LAX,LAS,17.58823529,11.71627517,12.81362354
23/11/2012,ATL,MCO,13.17391304,9.674348761,8.932332353
27/02/2012,BOS,EWR,6.875,11.20170302,5.057996969
22/10/2012,PHX,DEN,7.352941176,10.5933842,5.476554305
04/07/2012,LGA,ATL,10.3,10.68649717,8.663899693
28/12/2012,DTW,LGA,11.91304348,10.561284,10.78683138
20/03/2012,ATL,PHL,6.333333333,11.45073583,4.908690059
30/01/2013,LGA,MIA,14.21428571,12.20155159,9.255057248
03/03/2012,ATL,PHL,8.470588235,10.356135,5.767556318
27/06/2012,BOS,SFO,11.36363636,11.39773842,7.985376245
25/07/2012,LAX,EWR,14,10.47514192,9.152553238
20/10/2011,ORD,LAX,15.13333333,12.55985017,9.782931418
17/04/2012,LAX,BOS,7.176470588,10.48191135,5.174882778
05/11/2011,LAX,ORD,15.32258065,11.58635975,10.85783004
30/08/2012,SFO,DFW,16.28,11.85074607,12.34071851
07/12/2011,DEN,ATL,9.052631579,10.9088489,5.720078517
06/10/2012,PHL,ORD,11.16666667,9.755890744,9.787446942
25/08/2012,LAS,DEN,12.56521739,9.307035783,8.983955835
20/05/2012,PHX,DEN,9.105263158,10.56774839,5.820411754
21/10/2012,DTW,LGA,14.46666667,11.20170302,10.46416985
03/06/2012,LGA,BOS,3.7,9.927284556,3.056868405
23/11/2011,DEN,ORD,10.65,9.945391259,7.407499756
22/09/2012,ORD,DEN,11.80952381,10.15803314,9.036697669
14/08/2012,SFO,EWR,17.12903226,10.66824278,11.73525155
03/01/2013,LAX,DEN,18.51428571,10.83763706,12.54725522
09/03/2012,LAX,SFO,11.77272727,12.57970226,10.46050084
11/07/2012,ORD,ATL,10.36363636,12.00027325,8.062526217
19/09/2012,ORD,DEN,11.77272727,11.35592107,8.981100888
05/12/2011,IAH,LAX,14.68,11.38112382,11.29424632
05/07/2012,JFK,LAS,16.5,10.87084226,9.958246164
31/12/2011,SFO,ORD,14.92307692,9.567136731,11.4818921
10/05/2012,LGA,DTW,7.777777778,11.17859274,5.652230747
14/02/2012,DFW,SFO,8.333333333,10.98261462,6.841748593
10/10/2012,ORD,BOS,12.28,12.58627293,7.818354473
25/04/2012,ORD,ATL,10.19047619,12.00625075,8.382237456
05/12/2012,LAX,DEN,15.5,11.41830065,11.79915251
23/10/2011,PHL,DFW,9.842105263,10.57419046,7.213129679
29/10/2012,DFW,LGA,11.14285714,9.972225906,7.818476286
12/04/2012,DEN,ORD,7,11.26936373,4.472135955
01/02/2012,ATL,MIA,12.52,11.00826806,10.43679389
09/12/2012,ORD,SEA,8.055555556,10.21347175,6.121055486
17/07/2012,DTW,ATL,7.5625,11.11713044,4.871259249
29/11/2011,BOS,PHL,6.384615385,11.52171599,4.555920352
20/05/2012,PHX,ORD,10.61904762,10.64362228,7.358506577
27/02/2013,LAX,EWR,13.27272727,10.31225119,9.391900351
12/12/2011,DEN,MSP,9.166666667,11.04859343,6.185847224
22/05/2012,ORD,PHL,8.95,11.73016705,6.660764932
24/01/2012,DFW,PHL,7.625,10.50207345,4.964876635
14/07/2012,SEA,DEN,13.81481481,9.981085665,9.127460836
21/09/2011,ATL,SFO,10.5,10.90346657,8.063734217
07/11/2011,ORD,DFW,9.315789474,12.78713537,7.860256086
24/01/2013,ATL,MSP,9.6,10.78669374,7.646120447
29/11/2011,SEA,ORD,13.26923077,10.98777361,10.39060226
15/06/2012,LAX,DFW,14.66666667,12.33630287,11.23520739
21/07/2012,LGA,ORD,13.12,11.41830065,9.098168314
14/01/2013,ATL,DFW,9.904761905,12.44553892,7.62826823
24/08/2012,LAS,DEN,13.42307692,10.58700821,9.304506766
08/12/2011,ATL,ORD,9,12.04171887,6.831300511
13/06/2012,ORD,EWR,14.23076923,12.34129612,11.86358358
02/08/2012,BOS,EWR,11.95238095,11.40186904,9.830952093
19/02/2012,DEN,DFW,6.571428571,10.65597315,4.309458037
23/10/2011,SFO,LAS,12.65384615,11.33465543,7.914251993
05/09/2011,ORD,LGA,13.11111111,12.77926626,8.116144089
22/12/2011,EWR,ATL,11.85714286,10.71652964,11.21287525
18/10/2011,BOS,LGA,7.833333333,13.14506977,5.772653585
22/09/2012,LAS,JFK,17.19354839,10.93552998,11.73433525
12/07/2012,SFO,DEN,10.76190476,11.63432418,7.462605188
14/02/2013,DEN,SEA,7.875,10.33432217,5.560275773
28/03/2012,DFW,SFO,8.555555556,11.93322442,7.366236346
05/01/2012,PHL,ORD,9.85,11.4746973,6.507283369
06/11/2012,LAS,SFO,14.07692308,10.23673578,11.44700162
09/02/2013,BOS,PHL,5.428571429,7.057421921,4.157609203
11/11/2012,ATL,MCO,14.07407407,12.05339324,11.66165949
01/02/2013,SFO,DFW,12.1,11.22453043,11.14922702
06/09/2012,SEA,DEN,13.14285714,10.84877128,11.06926246
06/12/2011,ATL,ORD,8.764705882,11.49835482,6.959969574
15/08/2012,SFO,LAX,19.05128205,12.63589349,12.9776097
26/10/2012,LAS,JFK,16.35294118,11.40599054,11.47297841
17/02/2012,SEA,SFO,9.222222222,11.54096256,6.58479135
27/07/2012,LAX,LAS,14.5,11.59009343,9.912580858
29/01/2012,SFO,ATL,11.94117647,10.42008329,9.310414788
24/08/2012,LAX,ATL,13.35714286,11.5713498,9.542164851
30/11/2011,ATL,CLT,8.764705882,11.02349244,7.701699583
13/02/2013,ORD,SFO,9.578947368,11.84424789,6.440460555
01/01/2013,ATL,MIA,10.85714286,9.019548502,8.725168848
07/12/2012,ATL,PHL,8.578947368,11.75081275,6.776723147
16/04/2012,BOS,LGA,5.545454545,12.32124242,4.156047073
23/01/2012,LAX,SEA,12.79166667,11.05357334,10.32927106
22/06/2012,ORD,ATL,13.91304348,11.85074607,11.45708611
01/02/2013,LAX,SFO,16.8,12.79692529,11.65887695
30/12/2011,SFO,DEN,11.95454545,9.048918806,8.909477419
17/11/2011,DEN,LAX,14.23076923,11.76445066,10.51211755
30/01/2012,MIA,JFK,13.81481481,11.150477,9.327531774
15/10/2011,PHL,MCO,15.17241379,10.43400108,10.03233688
18/01/2012,MIA,LGA,13.04347826,10.88178056,10.21353051
03/11/2011,PHL,BOS,6.846153846,12.01814856,5.047212991
16/10/2011,DEN,PHX,11.5,11.01843144,8.004463041
18/07/2012,LGA,ORD,11.86956522,13.56284669,7.990359804
18/12/2011,BOS,LAX,12.40909091,10.31225119,9.409514389
21/12/2011,LAX,ORD,17.24324324,11.90823275,11.12156415
11/02/2013,ATL,DEN,6.866666667,10.70457462,6.368075137
03/03/2013,DFW,SFO,10.375,9.28148777,9.797108417
12/07/2012,JFK,MIA,16.25,10.43400108,10.51880037
10/01/2013,ATL,DEN,9,10.63118906,6.800735254
04/09/2012,ATL,CLT,10.22222222,10.12559797,10.11437856
27/01/2013,DFW,BOS,7.266666667,10.40606085,4.94926642
01/05/2012,DFW,ATL,9.1,11.71278597,6.672015398
02/03/2013,LAX,DFW,16.51851852,9.834016335,12.6319813
05/06/2012,ATL,DEN,9.111111111,10.508746,6.125058356
26/06/2012,DFW,LAS,11.82608696,9.74589085,8.515505504
01/12/2011,CLT,ATL,8,11.21998724,7
18/04/2012,ATL,MCO,15.96428571,11.84424789,13.35132714
06/03/2012,ATL,DTW,9.533333333,10.65597315,9.869626326
03/10/2012,BOS,LAX,13.08,10.64980794,8.683893136
15/01/2012,DTW,LGA,6.2,9.998679906,4.585692034
24/09/2012,SFO,JFK,19.35,12.47825863,12.67452523
19/04/2012,LAX,DEN,10.47368421,11.40599054,8.565878181
25/06/2012,JFK,SFO,14.16666667,13.09747871,9.864891888
18/10/2011,DTW,ORD,10.42105263,11.41830065,7.981337882
20/05/2012,ORD,LGA,15.35714286,13.12552399,11.7920698
24/09/2012,MSP,DEN,9.523809524,11.32177868,7.22923957
09/08/2012,MIA,LGA,12.85185185,10.76359777,9.04137372
01/11/2012,ORD,DFW,13.11111111,12.61448137,9.644980095
16/11/2012,PHX,ORD,12.91304348,10.92490331,10.13505637
28/05/2012,DFW,SFO,12.33333333,10.3848275,8.605694104
01/03/2012,EWR,SFO,9.842105263,10.8208101,7.127904148
14/02/2012,PHX,DEN,8.4375,10.55479712,6.239324216
23/02/2013,DFW,LAS,10.55555556,9.42977584,8.276275251
