,DateOfDeparture,Departure,Arrival,WeeksToDeparture,log_PAX,std_wtd,DateDay,DateMonth,DateYear
6697,18/03/2012,ORD,LGA,14.85185185,13.0537532,12.53519262,18,03,2012
6698,29/10/2011,DEN,ATL,9.315789474,9.120382559,6.155870113,29,10,2011
6699,12/11/2011,MSP,DEN,10.05882353,8.928556029,6.905347459,12,11,2011
6700,15/08/2012,PHL,ATL,10.04761905,11.79143088,7.526461257,15,08,2012
6701,20/01/2013,MIA,JFK,16.65625,10.37769565,12.42424626,20,01,2013
6702,07/12/2012,LGA,DTW,7.0,10.85431356,5.112077203,07,12,2012
6703,10/12/2012,DEN,DFW,8.764705882,11.86045108,6.959969574,10,12,2012
6704,12/01/2012,JFK,LAS,14.48,10.77518151,10.82866566,12,01,2012
6705,10/12/2012,ATL,CLT,10.8,11.43458875,10.95733352,10,12,2012
6706,03/06/2012,SFO,SEA,13.2,11.20629091,9.403013701,03,06,2012
6707,11/12/2012,LAS,JFK,15.0,9.06343231,11.28677564,11,12,2012
6708,20/11/2012,EWR,LAX,11.40909091,9.725728753,7.902134075,20,11,2012
6709,05/10/2011,BOS,LAX,12.68,10.93022421,9.352896165,05,10,2011
6710,02/12/2011,ATL,ORD,12.5,11.45073583,11.1378917,02,12,2011
6711,28/11/2012,LGA,BOS,5.928571429,13.42583223,4.698023901,28,11,2012
6712,04/09/2012,DFW,DEN,11.0,11.4667443,9.231588283,04,09,2012
6713,13/09/2011,ORD,SFO,11.79166667,12.06210132,7.564098076,13,09,2011
6714,26/06/2012,DEN,DFW,12.04761905,11.68817708,10.37533706,26,06,2012
6715,20/08/2012,MIA,ATL,16.82142857,10.73431968,12.99587847,20,08,2012
6716,28/12/2011,LAS,DFW,12.0,9.332238541,8.479922813,28,12,2011
6717,21/01/2013,DEN,DFW,12.375,11.55241587,8.661822782,21,01,2013
6718,20/10/2011,ATL,CLT,9.944444444,10.93022421,8.591871824,20,10,2011
6719,13/03/2012,PHL,BOS,11.33333333,11.36435988,9.241848555,13,03,2012
6720,12/01/2013,EWR,SFO,11.76190476,8.912949446,7.435756598,12,01,2013
6721,30/07/2012,SFO,SEA,14.51851852,11.63432418,12.10330651,30,07,2012
6722,25/08/2012,ATL,CLT,11.68421053,8.912949446,9.357425047,25,08,2012
6723,20/06/2012,IAH,ORD,12.6,10.88178056,8.118907973,20,06,2012
6724,17/04/2012,BOS,ATL,13.96296296,10.93552998,9.366394436,17,04,2012
6725,13/11/2012,SFO,EWR,13.5,10.57419046,12.18497781,13,11,2012
6726,20/12/2011,SEA,SFO,12.38095238,11.11231759,10.38978436,20,12,2011
6727,31/07/2012,MSP,DEN,10.39130435,10.84877128,7.120643041,31,07,2012
6728,08/04/2012,LAX,EWR,10.05,10.61238242,7.133870286,08,04,2012
6729,17/06/2012,ATL,PHL,9.210526316,11.25602654,5.930888517,17,06,2012
6730,03/06/2012,ORD,ATL,11.71428571,11.49835482,10.11999435,03,06,2012
6731,10/02/2012,JFK,LAS,10.52173913,10.93022421,7.470363051,10,02,2012
6732,04/09/2011,MCO,PHL,13.0,10.17404162,8.313843876,04,09,2011
6733,15/09/2012,LAX,IAH,14.19230769,9.998679906,11.0599068,15,09,2012
6734,31/01/2012,BOS,EWR,7.533333333,11.1074923,5.180549704,31,01,2012
6735,08/09/2011,DEN,DFW,9.888888889,11.17859274,7.722304509,08,09,2011
6736,28/03/2012,DFW,ATL,8.277777778,12.38076798,7.061124353,28,03,2012
6737,06/02/2012,EWR,MCO,10.9,11.42646248,8.650524779,06,02,2012
6738,01/02/2013,DEN,MSP,9.166666667,10.36334961,6.492076619,01,02,2013
6739,27/01/2013,ORD,DEN,10.63157895,10.34162149,8.964191271,27,01,2013
6740,25/11/2011,PHL,ATL,10.33333333,9.229317214,6.865372046,25,11,2011
6741,26/02/2012,SEA,DEN,7.2,10.16605456,4.857983121,26,02,2012
6742,08/04/2012,SFO,LAS,12.0,10.508746,9.30437685,08,04,2012
6743,22/09/2012,ORD,MSP,11.16666667,10.3848275,10.91275562,22,09,2012
6744,20/04/2012,ATL,PHL,9.176470588,11.79143088,7.143487367,20,04,2012
6745,18/09/2012,LAS,LAX,20.17948718,11.56379928,13.07241329,18,09,2012
6746,25/09/2011,SFO,ATL,9.772727273,10.69254248,6.809879505,25,09,2011
6747,24/06/2012,ATL,DFW,11.625,11.51784273,8.616528606,24,06,2012
6748,18/01/2012,EWR,BOS,10.0,11.75081275,8.219218671,18,01,2012
6749,12/06/2012,PHL,ATL,8.6,12.270144,5.924081097,12,06,2012
6750,17/11/2011,BOS,ORD,13.61538462,12.63589349,9.51242103,17,11,2011
6751,21/11/2012,JFK,MCO,16.55172414,10.8151672,12.02552704,21,11,2012
6752,06/11/2012,SEA,SFO,10.23529412,11.73016705,9.384358075,06,11,2012
6753,05/01/2013,IAH,LAX,15.83333333,10.14188607,11.91950975,05,01,2013
6754,21/11/2011,LAS,JFK,11.61904762,10.32699416,9.672001812,21,11,2011
6755,22/07/2012,LGA,MIA,13.13793103,10.75777881,8.63846935,22,07,2012
6756,19/03/2012,EWR,LAX,9.888888889,11.08806529,7.78300478,19,03,2012
6757,10/03/2012,CLT,LGA,4.090909091,8.531725062,3.176619129,10,03,2012
6758,29/09/2012,CLT,ATL,7.307692308,8.84918338,5.69187455,29,09,2012
6759,19/03/2012,ATL,MIA,12.96153846,11.27378835,9.709709653,19,03,2012
6760,23/01/2013,ORD,PHX,9.823529412,10.4615289,8.790870933,23,01,2013
6761,14/09/2011,DTW,LGA,9.736842105,11.2782025,8.665654462,14,09,2011
6762,07/01/2013,ATL,MSP,7.058823529,10.83763706,4.95568598,07,01,2013
6763,23/03/2012,BOS,ORD,7.133333333,12.02111119,4.718756898,23,03,2012
6764,11/12/2012,ATL,SFO,11.18181818,11.65964917,7.544385258,11,12,2012
6765,04/02/2012,DEN,ATL,10.94444444,9.476695944,9.371246525,04,02,2012
6766,06/10/2011,JFK,SFO,14.63333333,12.82214115,9.026716413,06,10,2011
6767,05/09/2011,DEN,LAX,13.0,11.26492859,7.937253933,05,09,2011
6768,24/11/2012,LAX,LAS,13.5,10.19779959,11.82848441,24,11,2012
6769,17/02/2013,SFO,EWR,12.40909091,9.81478961,8.151301917,17,02,2013
6770,11/04/2012,IAH,ORD,9.0,10.88178056,6.315247655,11,04,2012
6771,10/04/2012,MSP,ATL,12.66666667,10.44781578,13.5386158,10,04,2012
6772,03/11/2012,DEN,ORD,9.294117647,9.533733287,5.565122482,03,11,2012
6773,26/12/2011,BOS,SFO,11.52380952,10.17404162,8.846575878,26,12,2011
6774,06/08/2012,ATL,DTW,9.263157895,10.95660338,7.643749118,06,08,2012
6775,04/07/2012,ORD,MSP,11.0952381,9.393794484,10.23672195,04,07,2012
6776,27/01/2012,SFO,SEA,8.705882353,11.25602654,6.780161372,27,01,2012
6777,29/03/2012,ORD,EWR,9.470588235,11.73016705,7.665814104,29,03,2012
6778,26/10/2011,DFW,PHL,8.888888889,10.7809465,6.115447065,26,10,2011
6779,18/01/2013,LAX,DEN,12.43478261,11.58635975,10.08971613,18,01,2013
6780,13/07/2012,CLT,ATL,10.0,10.95660338,8.324662155,13,07,2012
6781,24/11/2012,DFW,ATL,8.625,9.725728753,6.839834306,24,11,2012
6782,04/06/2012,ATL,MSP,10.42857143,11.05853999,8.346085481,04,06,2012
6783,23/11/2012,DFW,BOS,9.153846154,8.052010656,8.274923503,23,11,2012
6784,19/09/2011,SEA,ORD,10.68181818,11.55621807,6.820043036,19,09,2011
6785,30/12/2011,BOS,SFO,12.13636364,10.10916635,10.00616693,30,12,2011
6786,26/09/2012,BOS,EWR,13.66666667,11.4142063,11.04234275,26,09,2012
6787,18/06/2012,SFO,LAS,14.79310345,10.85983942,9.882810872,18,06,2012
6788,06/07/2012,LAX,DFW,11.875,10.83763706,7.628963688,06,07,2012
6789,09/02/2012,BOS,PHL,7.0,11.87010585,5.11408312,09,02,2012
6790,01/10/2011,LAX,EWR,12.73076923,11.03859354,8.042674641,01,10,2011
6791,23/09/2011,EWR,LAX,11.875,10.98261462,7.583233795,23,09,2011
6792,10/10/2012,LGA,BOS,5.076923077,13.13532248,3.774068063,10,10,2012
6793,03/01/2013,PHX,DEN,15.74074074,10.15803314,12.44555093,03,01,2013
6794,11/07/2012,PHL,ATL,6.2,11.56379928,4.585692034,11,07,2012
6795,10/10/2011,LGA,DFW,10.77272727,11.32177868,8.268884984,10,10,2011
6796,18/11/2012,LAX,SFO,13.64285714,11.87331303,10.14054672,18,11,2012
6797,12/12/2011,MCO,PHL,11.39130435,10.5482876,9.59516512,12,12,2011
6798,15/09/2012,DFW,ATL,11.94117647,9.963323857,13.09327398,15,09,2012
6799,24/06/2012,MIA,JFK,13.46153846,10.69856825,9.330512394,24,06,2012
6800,19/09/2011,ORD,MSP,11.25,12.88466016,8.173392675,19,09,2011
6801,08/01/2013,SFO,ORD,10.18181818,11.43863865,7.538070763,08,01,2013
6802,20/10/2011,DFW,LGA,13.33333333,12.01814856,10.51823813,20,10,2011
6803,29/05/2012,SEA,LAX,14.78571429,11.3088124,11.00288562,29,05,2012
6804,03/11/2011,SFO,LAX,14.10344828,12.80277467,10.12544471,03,11,2011
6805,25/03/2012,SEA,DEN,9.368421053,10.11740026,6.264631995,25,03,2012
6806,29/01/2012,IAH,ORD,12.16,10.48191135,7.624959016,29,01,2012
6807,07/12/2012,ATL,MSP,11.04761905,10.91421574,8.255157118,07,12,2012
6808,19/02/2012,LAS,ORD,11.63636364,10.82643597,8.301149975,19,02,2012
6809,29/12/2012,DEN,ATL,13.25,9.307035783,10.35563279,29,12,2012
6810,30/01/2013,SFO,LAS,9.444444444,9.511127243,7.02283856,30,01,2013
6811,13/10/2011,LAX,DEN,12.13043478,11.54860591,9.469109336,13,10,2011
6812,15/09/2011,MIA,ATL,12.08695652,11.05357334,9.457623397,15,09,2011
6813,26/09/2011,SEA,DEN,9.571428571,11.04360019,7.011215505,26,09,2011
6814,10/01/2012,SFO,LAS,14.75,12.56649104,10.21119574,10,01,2012
6815,06/12/2011,DTW,ORD,11.0,11.48261653,11.46007563,06,12,2011
6816,12/04/2012,ATL,CLT,7.8125,10.50207345,5.218157401,12,04,2012
6817,18/09/2012,ORD,BOS,10.57894737,12.21493984,8.342100651,18,09,2012
6818,13/10/2012,DFW,BOS,13.375,9.255584913,9.959974245,13,10,2012
6819,27/02/2013,ORD,LAS,9.944444444,10.29739075,7.688587587,27,02,2013
6820,24/06/2012,DFW,LGA,10.33333333,11.24259329,6.784786904,24,06,2012
6821,11/12/2011,MCO,ATL,16.125,11.13149489,11.65844564,11,12,2011
6822,12/11/2012,DFW,BOS,9.222222222,11.16458785,6.254932694,12,11,2012
6823,03/11/2012,DFW,ATL,9.529411765,10.14188607,8.768677545,03,11,2012
6824,15/07/2012,LAX,LAS,15.29032258,11.17859274,11.29953848,15,07,2012
6825,07/11/2012,DEN,LAX,12.8,11.53328775,8.660254038,07,11,2012
6826,12/01/2012,LGA,MIA,14.07692308,11.26492859,10.20557917,12,01,2012
6827,23/10/2011,JFK,LAX,15.52941176,13.36058688,9.909393444,23,10,2011
6828,14/02/2013,ATL,ORD,9.823529412,11.61969684,8.611295592,14,02,2013
6829,22/06/2012,PHL,BOS,7.294117647,10.84321248,5.288722741,22,06,2012
6830,27/06/2012,LAS,LAX,14.92857143,11.28260622,11.31347467,27,06,2012
6831,03/09/2012,MSP,DEN,11.25,10.27487567,9.791913957,03,09,2012
6832,20/02/2012,ORD,DFW,11.6,12.48057393,8.869818725,20,02,2012
6833,25/01/2012,SFO,LAX,15.42857143,12.85839246,12.83060165,25,01,2012
6834,02/02/2013,LAS,SFO,11.08695652,9.511127243,8.659797622,02,02,2013
6835,19/03/2012,EWR,ATL,11.07692308,11.20170302,14.95806103,19,03,2012
6836,02/11/2011,LAX,SEA,9.947368421,11.07336107,7.412254749,02,11,2011
6837,19/11/2012,DFW,LAX,12.18181818,11.02349244,9.545062866,19,11,2012
6838,04/09/2011,LAX,IAH,12.78571429,9.918164852,8.504278413,04,09,2011
6839,01/10/2012,LAS,JFK,18.54054054,11.15519249,11.74638146,01,10,2012
6840,30/11/2012,MSP,ATL,11.57142857,10.85983942,9.41048048,30,11,2012
6841,10/12/2011,LAX,EWR,17.60606061,10.69254248,11.91883854,10,12,2011
6842,12/07/2012,DEN,LAS,10.18181818,10.22125872,7.397788367,12,07,2012
6843,30/11/2011,DEN,LAX,10.23809524,11.34744389,8.011895917,30,11,2011
6844,10/11/2012,ORD,LAX,15.0,11.00316552,10.98950548,10,11,2012
6845,05/01/2013,ORD,DEN,12.86956522,9.381644762,10.16815147,05,01,2013
6846,29/12/2011,ORD,LAX,13.59259259,11.59753846,9.274693689,29,12,2011
6847,05/09/2012,LAX,LAS,18.51351351,11.53328775,12.88328293,05,09,2012
6848,14/03/2012,ATL,DTW,8.6,10.93022421,7.139427748,14,03,2012
6849,29/10/2012,IAH,ORD,11.8,11.01843144,10.486081,29,10,2012
6850,14/08/2012,DFW,BOS,12.39130435,10.61238242,8.653633658,14,08,2012
6851,03/03/2013,ORD,IAH,6.461538462,9.077833738,4.575576186,03,03,2013
6852,25/06/2012,ATL,EWR,8.315789474,11.56379928,5.972647204,25,06,2012
6853,16/11/2012,ORD,IAH,9.526315789,11.13625856,6.653056282,16,11,2012
6854,19/09/2011,SFO,DFW,10.42857143,11.40599054,6.764402624,19,09,2011
6855,15/12/2011,EWR,MCO,11.72,10.66824278,8.527015891,15,12,2011
6856,27/11/2012,ORD,DEN,6.625,10.89265509,4.773189011,27,11,2012
6857,16/06/2012,MIA,LGA,9.95,9.989903534,6.652858507,16,06,2012
6858,27/08/2012,BOS,EWR,14.0,11.04360019,9.211197199,27,08,2012
6859,13/04/2012,LAX,JFK,15.61290323,13.22592711,11.54607414,13,04,2012
6860,31/12/2012,EWR,ORD,7.066666667,7.896505976,4.589843861,31,12,2012
6861,25/11/2011,DEN,LAS,8.705882353,9.918164852,6.322229689,25,11,2011
6862,02/05/2012,LAX,DEN,7.176470588,11.32177868,5.174882778,02,05,2012
6863,12/05/2012,ORD,DFW,13.2173913,10.46834783,10.56992527,12,05,2012
6864,31/07/2012,MIA,ATL,14.19230769,10.28991588,10.46907534,31,07,2012
6865,05/12/2011,ATL,PHL,9.235294118,12.16628554,7.378426422,05,12,2011
6866,17/09/2012,DEN,MSP,8.125,11.2470818,5.678908346,17,09,2012
6867,29/12/2011,DFW,BOS,8.125,8.2410306,5.702338701,29,12,2011
6868,17/02/2012,IAH,LAX,12.45454545,11.25155953,9.898182963,17,02,2012
6869,27/05/2012,DEN,SEA,11.52173913,9.544934376,7.500724603,27,05,2012
6870,08/10/2012,LAS,JFK,17.0,11.09780409,11.87026646,08,10,2012
6871,24/10/2012,ATL,DTW,8.722222222,10.95660338,7.152174129,24,10,2012
6872,26/02/2012,BOS,ORD,8.3125,10.96183473,5.81628461,26,02,2012
6873,15/03/2012,MSP,ORD,9.388888889,12.6036824,9.023752245,15,03,2012
6874,26/09/2012,ATL,CLT,6.357142857,10.75194163,5.865244999,26,09,2012
6875,01/11/2011,EWR,LAX,12.30434783,11.34319081,9.087627866,01,11,2011
6876,10/02/2013,ORD,LGA,8.8,12.80277467,6.245840721,10,02,2013
6877,11/07/2012,DTW,ATL,8.833333333,10.62494123,7.048153701,11,07,2012
6878,10/07/2012,MIA,ATL,12.0,10.508746,8.054164464,10,07,2012
6879,14/09/2012,PHL,ATL,9.421052632,11.73016705,6.212136772,14,09,2012
6880,25/03/2012,JFK,LAX,17.3125,13.15153977,13.19197581,25,03,2012
6881,01/10/2011,DFW,DEN,10.05263158,9.381644762,7.352049482,01,10,2011
6882,26/08/2012,PHX,DEN,8.666666667,9.945391259,7.480132415,26,08,2012
6883,24/12/2012,SFO,ATL,9.666666667,9.189208663,7.243658484,24,12,2012
6884,15/12/2011,DEN,PHX,8.0,11.23358372,5.727128425,15,12,2011
6885,19/12/2012,LAS,DEN,10.45454545,10.15803314,8.145856515,19,12,2012
6886,02/03/2013,PHX,ORD,13.52,9.927284556,10.01299156,02,03,2013
6887,06/01/2012,BOS,PHL,6.642857143,10.56774839,4.413391211,06,01,2012
6888,31/12/2011,ATL,LGA,17.12903226,10.17404162,11.79757584,31,12,2011
6889,04/02/2013,MIA,LGA,13.04166667,11.43863865,9.688537228,04,02,2013
6890,16/02/2012,ORD,MSP,7.764705882,12.04171887,6.319903201,16,02,2012
6891,30/12/2012,ORD,BOS,13.04545455,9.589077875,9.628713373,30,12,2012
6892,06/10/2011,MCO,EWR,13.85185185,10.58700821,8.834824902,06,10,2011
6893,21/08/2012,JFK,LAS,15.87096774,10.84321248,10.47454672,21,08,2012
6894,05/10/2012,MIA,LGA,12.13043478,11.39773842,8.373683603,05,10,2012
6895,07/09/2012,EWR,ATL,7.571428571,11.07336107,5.598272889,07,09,2012
6896,14/12/2011,ORD,DTW,7.588235294,11.58261857,5.852978126,14,12,2011
6897,01/07/2012,LGA,DTW,11.17391304,10.05048812,7.081680424,01,07,2012
6898,07/05/2012,MSP,ATL,10.33333333,11.02853973,8.818429899,07,05,2012
6899,24/02/2012,ORD,EWR,12.19047619,12.01814856,9.373468129,24,02,2012
6900,03/12/2011,ATL,LGA,10.18181818,10.37053642,7.449105818,03,12,2011
6901,31/08/2012,DEN,MSP,11.23809524,10.79813534,8.413707636,31,08,2012
6902,20/12/2011,ATL,DEN,11.91666667,10.29739075,9.155262999,20,12,2011
6903,13/01/2012,EWR,BOS,11.78947368,10.83204493,11.44347921,13,01,2012
6904,03/01/2012,LGA,DTW,13.22222222,11.36014525,8.303536472,03,01,2012
6905,08/01/2012,BOS,PHL,5.363636364,9.567136731,4.056420276,08,01,2012
6906,24/07/2012,ATL,ORD,11.40909091,11.73362391,8.139609742,24,07,2012
6907,09/07/2012,MCO,PHL,14.14814815,10.48191135,10.3392594,09,07,2012
6908,12/10/2011,ORD,DFW,12.44,12.71100334,8.150051125,12,10,2011
6909,12/02/2012,ATL,EWR,13.0625,10.10916635,14.76242415,12,02,2012
6910,20/01/2012,ATL,LAX,12.26086957,11.49050228,10.93043038,20,01,2012
6911,04/01/2013,ORD,SEA,13.09090909,9.684738625,11.58779773,04,01,2013
6912,13/09/2011,DEN,LAX,11.91666667,11.35168729,7.71174523,13,09,2011
6913,21/09/2012,EWR,LAX,15.78571429,10.87084226,11.28209707,21,09,2012
6914,20/05/2012,DFW,BOS,11.45454545,10.87084226,8.359353317,20,05,2012
6915,29/02/2012,EWR,SFO,9.277777778,10.4886563,6.658082709,29,02,2012
6916,03/06/2012,LAS,ORD,14.22222222,11.08806529,10.0166528,03,06,2012
6917,25/03/2012,ATL,BOS,11.20833333,11.04859343,7.945352301,25,03,2012
6918,17/09/2012,LAX,JFK,20.04878049,13.41464793,13.55166266,17,09,2012
6919,09/09/2012,MCO,EWR,14.21428571,10.50207345,8.995295655,09,09,2012
6920,24/06/2012,EWR,LAX,12.31818182,10.92490331,10.36195589,24,06,2012
6921,15/12/2012,ATL,BOS,11.6,9.725728753,10.06505157,15,12,2012
6922,30/12/2012,PHL,MCO,14.33333333,10.20565213,10.37007529,30,12,2012
6923,29/01/2012,MIA,ATL,13.34615385,10.61238242,10.81089194,29,01,2012
6924,12/01/2012,SFO,DFW,10.0,11.37694695,7.171371656,12,01,2012
6925,18/05/2012,EWR,LAX,10.19047619,11.08317675,6.546900393,18,05,2012
6926,19/11/2012,LGA,CLT,9.894736842,11.28260622,7.673147528,19,11,2012
6927,05/09/2011,BOS,PHL,9.842105263,10.31225119,7.289742854,05,09,2011
6928,26/12/2012,LAS,ORD,9.238095238,9.13435248,6.472285237,26,12,2012
6929,26/10/2012,ORD,LAS,12.44,10.89806866,8.165374047,26,10,2012
6930,07/10/2012,DEN,MSP,8.277777778,10.57419046,6.442556631,07,10,2012
6931,14/11/2012,LGA,DFW,8.055555556,12.15529891,6.121055486,14,11,2012
6932,05/08/2012,MIA,JFK,16.51612903,10.03337813,11.44514735,05,08,2012
6933,04/02/2012,LAX,DFW,16.25806452,10.7284085,11.25749452,04,02,2012
6934,23/11/2012,BOS,PHL,6.833333333,6.92572187,5.921199715,23,11,2012
6935,10/02/2012,ORD,DFW,9.380952381,12.21226987,6.689366117,10,02,2012
6936,19/08/2012,ORD,IAH,10.15789474,10.26730984,8.166756176,19,08,2012
6937,17/07/2012,BOS,SFO,13.51851852,11.26492859,8.679641832,17,07,2012
6938,28/12/2011,DFW,LAX,15.03333333,11.12193089,9.82074979,28,12,2011
6939,05/12/2012,ORD,SEA,10.95238095,10.356135,7.99672552,05,12,2012
6940,14/06/2012,DEN,ATL,12.72727273,11.08317675,10.43429245,14,06,2012
6941,02/03/2012,JFK,MCO,13.44444444,10.97744131,10.6854802,02,03,2012
6942,03/02/2013,DEN,LAS,10.86956522,10.37053642,8.203681811,03,02,2013
6943,26/06/2012,EWR,SFO,14.81481481,11.00316552,11.24221795,26,06,2012
6944,28/02/2012,SFO,JFK,10.0,12.33380123,7.681145748,28,02,2012
6945,30/11/2011,MIA,JFK,15.46428571,10.7284085,11.2890709,30,11,2011
6946,04/08/2012,ATL,LGA,14.18518519,10.97744131,9.856809583,04,08,2012
6947,27/11/2011,SFO,LAS,9.9,10.44092122,6.496152708,27,11,2011
6948,07/02/2012,ORD,LAX,15.82142857,12.00923232,11.24163416,07,02,2012
6949,21/08/2012,IAH,ORD,11.7,10.39193217,8.956620603,21,08,2012
6950,30/11/2012,BOS,PHL,7.692307692,10.93022421,8.625394826,30,11,2012
6951,18/11/2012,ORD,DEN,12.71428571,9.989903534,11.6882114,18,11,2012
6952,05/02/2012,MIA,LGA,12.7037037,11.5371291,9.046099095,05,02,2012
6953,27/10/2011,DEN,MSP,9.352941176,10.61238242,7.114608005,27,10,2011
6954,09/02/2012,MCO,EWR,10.95238095,11.4142063,7.519815094,09,02,2012
6955,09/02/2013,ATL,EWR,7.764705882,9.765837305,6.098456893,09,02,2013
6956,09/02/2013,ORD,BOS,8.2,9.13435248,6.427618977,09,02,2013
6957,15/11/2011,DFW,BOS,7.2,10.55479712,4.857983121,15,11,2011
6958,09/09/2011,LAS,JFK,13.03448276,10.75194163,8.457806025,09,09,2011
6959,05/09/2011,ATL,EWR,9.35,10.46834783,7.213109411,05,09,2011
6960,03/03/2012,BOS,ORD,10.38888889,10.4886563,9.828762647,03,03,2012
6961,09/01/2013,MCO,PHL,14.40740741,10.71056171,10.80690399,09,01,2013
6962,09/12/2011,LAS,DEN,12.0,11.00316552,8.011355577,09,12,2011
6963,08/11/2011,LAX,IAH,13.29166667,10.20565213,9.782322862,08,11,2011
6964,07/09/2011,ORD,DEN,12.13043478,11.22906257,8.092108096,07,09,2011
6965,16/09/2011,MIA,LGA,10.25,10.7284085,6.919651649,16,09,2011
6966,02/07/2012,MIA,ATL,11.45454545,9.765837305,8.022155468,02,07,2012
6967,29/11/2011,LAS,DFW,13.57142857,9.175645143,11.4217837,29,11,2011
6968,10/09/2011,ORD,ATL,10.6,9.927284556,7.472053195,10,09,2011
6969,10/11/2012,ORD,ATL,12.15789474,9.909000334,10.69404381,10,11,2012
6970,25/08/2012,SFO,JFK,19.3902439,11.70578793,12.56956254,25,08,2012
6971,03/02/2012,DFW,DEN,9.789473684,11.16926784,9.052801576,03,02,2012
6972,22/08/2012,MIA,ATL,12.65384615,10.87631943,9.217124531,22,08,2012
6973,21/10/2011,LAX,EWR,14.11111111,11.40599054,9.684775258,21,10,2011
6974,26/11/2012,ORD,ATL,7.133333333,11.88608689,4.688384837,26,11,2012
6975,31/12/2012,EWR,SFO,13.28571429,8.512398716,12.18664374,31,12,2012
6976,14/01/2013,LAS,DFW,9.904761905,9.556068593,8.203077239,14,01,2013
6977,06/11/2011,SFO,SEA,9.611111111,10.93022421,7.138453358,06,11,2011
6978,06/07/2012,ATL,DFW,11.63636364,10.10089594,9.026656052,06,07,2012
6979,12/05/2012,LAS,DFW,13.08695652,10.23673578,10.11260709,12,05,2012
6980,19/01/2013,LGA,ORD,7.625,11.07827537,6.741661516,19,01,2013
6981,12/09/2012,MCO,ATL,12.08695652,12.20691843,8.675530078,12,09,2012
6982,01/11/2011,JFK,LAS,13.34615385,11.38944962,8.666913211,01,11,2011
6983,09/12/2011,ORD,DTW,9.5,11.14101009,8.398412548,09,12,2011
6984,26/01/2012,CLT,ATL,7.533333333,10.95660338,5.125101625,26,01,2012
6985,26/08/2012,DFW,ATL,13.04761905,10.93552998,10.87876919,26,08,2012
6986,22/09/2012,ORD,LAX,14.46428571,11.45073583,10.80974232,22,09,2012
6987,04/04/2012,LAX,JFK,16.94117647,13.15315377,11.65135231,04,04,2012
6988,18/01/2012,DEN,SEA,10.11764706,10.09258868,9.577854359,18,01,2012
6989,04/11/2011,DFW,ATL,10.10526316,12.32878785,7.37785528,04,11,2011
6990,16/06/2012,LGA,DFW,10.95238095,9.755890744,7.742584778,16,06,2012
6991,14/10/2012,EWR,ORD,16.74074074,11.91451213,13.66520734,14,10,2012
6992,12/12/2012,JFK,LAS,14.54166667,9.476695944,13.14791822,12,12,2012
6993,17/01/2012,ORD,MSP,10.84210526,12.11351279,8.207470566,17,01,2012
6994,10/04/2012,LAX,BOS,9.842105263,10.00741517,7.228517275,10,04,2012
6995,07/12/2011,MIA,JFK,11.85714286,10.18199462,9.296696802,07,12,2011
6996,22/03/2012,DTW,ORD,9.588235294,11.49443268,9.559411747,22,03,2012
6997,07/02/2012,DFW,SFO,11.68421053,11.02853973,9.012661659,07,02,2012
6998,13/09/2012,DFW,PHL,11.5,11.19249325,11.16849561,13,09,2012
6999,23/11/2011,SFO,BOS,11.125,9.909000334,8.104279599,23,11,2011
7000,05/03/2013,PHL,ORD,4.636363636,9.307035783,4.249064068,05,03,2013
7001,29/01/2013,PHL,BOS,6.5,11.29138259,4.183300133,29,01,2013
7002,31/01/2013,SFO,BOS,9.611111111,11.64883768,7.445005344,31,01,2013
7003,05/08/2012,ORD,EWR,14.67857143,11.2782025,10.36037169,05,08,2012
7004,02/09/2011,LAX,DFW,11.625,11.63432418,7.287944184,02,09,2011
7005,07/12/2011,LAX,ORD,14.64285714,12.02111119,9.967407203,07,12,2011
7006,09/02/2012,ATL,MIA,7.0,11.05853999,5.202563471,09,02,2012
7007,23/10/2011,ATL,CLT,10.69565217,10.23673578,7.677800245,23,10,2011
7008,03/06/2012,ATL,LGA,12.53846154,12.22558167,9.733368458,03,06,2012
7009,28/07/2012,MIA,JFK,17.0,10.01610971,12.52633589,28,07,2012
7010,28/12/2012,LAS,DEN,11.33333333,9.511127243,8.33266664,28,12,2012
7011,25/07/2012,ATL,LAX,13.27272727,11.36856502,11.62174406,25,07,2012
7012,19/07/2012,EWR,ORD,11.14285714,12.5149629,8.457456558,19,07,2012
7013,04/10/2011,LAS,SFO,14.21428571,10.7284085,9.255057248,04,10,2011
7014,17/11/2011,PHX,DEN,9.75,11.78135898,6.381511123,17,11,2011
7015,04/01/2012,ATL,ORD,8.421052632,10.75194163,6.344864848,04,01,2012
7016,25/10/2011,LAX,ORD,15.57575758,11.86045108,10.32905581,25,10,2011
7017,05/03/2012,EWR,MCO,10.90909091,10.83763706,8.585198175,05,03,2012
7018,05/09/2011,DTW,ORD,11.40909091,9.972225906,7.713063075,05,09,2011
7019,24/10/2011,EWR,SFO,13.74074074,11.97616984,9.196958496,24,10,2011
7020,31/05/2012,PHL,ORD,12.17391304,12.41463358,9.998418847,31,05,2012
7021,17/10/2012,JFK,LAS,18.68571429,11.33037305,12.50593137,17,10,2012
7022,30/10/2011,DFW,LGA,9.263157895,11.47072504,7.708884523,30,10,2011
7023,23/01/2012,LAS,LAX,14.77777778,11.17859274,10.93101914,23,01,2012
